ORDER_ID,CUSTOMER_ID,ORDER_DATE,PRODUCT_ID,AMOUNT,QTY,ORDER_LINE_NUMBER
3748,301,2000-05-20 00:00:00.0,4,16929,209,1
3748,301,2000-05-20 00:00:00.0,5,142884,1512,2
3748,301,2000-05-20 00:00:00.0,6,11610,430,3
3748,301,2000-05-20 00:00:00.0,8,32535,1446,4
3749,301,2000-05-20 00:00:00.0,6,18846,698,1
3749,301,2000-05-20 00:00:00.0,11,7614,564,2
3749,301,2000-05-20 00:00:00.0,13,6583.5,1463,3
3749,301,2000-05-20 00:00:00.0,15,2413.8,1341,4
3750,301,2000-05-20 00:00:00.0,3,24156,1342,1
3750,301,2000-05-20 00:00:00.0,6,9504,352,2
3750,301,2000-05-20 00:00:00.0,8,13005,578,3
3750,301,2000-05-20 00:00:00.0,15,2349,1305,4
3751,301,2000-05-20 00:00:00.0,9,19350,430,1
3751,301,2000-05-20 00:00:00.0,9,40.5,1,2
3751,301,2000-05-20 00:00:00.0,10,91008,1264,3
3752,301,2000-05-20 00:00:00.0,6,50031,1853,1
3753,301,2000-05-20 00:00:00.0,9,24300,600,1
3753,301,2000-05-20 00:00:00.0,14,20525.4,1267,2
3753,301,2000-05-20 00:00:00.0,15,241.2,134,3
3754,301,2000-05-20 00:00:00.0,5,188716.5,1997,1
3754,301,2000-05-20 00:00:00.0,6,33264,1232,2
3754,301,2000-05-20 00:00:00.0,9,4617,114,3
3755,301,2000-05-20 00:00:00.0,2,166023,1677,1
3755,301,2000-05-20 00:00:00.0,3,16758,931,2
3755,301,2000-05-20 00:00:00.0,4,135837,1677,3
3756,301,2000-05-20 00:00:00.0,3,31284,1738,1
3756,301,2000-05-20 00:00:00.0,6,46332,1716,2
3756,301,2000-05-20 00:00:00.0,15,1450.8,806,3
3757,301,2000-05-20 00:00:00.0,11,24732,1832,1
3757,301,2000-05-20 00:00:00.0,12,5238,194,2
3757,301,2000-05-20 00:00:00.0,14,29970,1850,3
3758,301,2000-05-20 00:00:00.0,11,24543,1818,1
3758,301,2000-05-20 00:00:00.0,12,23679,877,2
3758,301,2000-05-20 00:00:00.0,13,3006,668,3
3758,301,2000-05-20 00:00:00.0,14,22631.4,1397,4
3758,301,2000-05-20 00:00:00.0,15,3076.2,1709,5
3759,301,2000-05-20 00:00:00.0,6,8559,317,1
3759,301,2000-05-20 00:00:00.0,7,49221,1823,2
3759,301,2000-05-20 00:00:00.0,8,13590,604,3
3759,301,2000-05-20 00:00:00.0,9,70672.5,1745,4
3759,301,2000-05-20 00:00:00.0,10,94104,1307,5
3760,301,2000-05-20 00:00:00.0,1,48276,447,1
3760,301,2000-05-20 00:00:00.0,2,21681,219,2
3760,301,2000-05-20 00:00:00.0,3,2178,121,3
3760,301,2000-05-20 00:00:00.0,4,7371,91,4
3760,301,2000-05-20 00:00:00.0,5,129559.5,1371,5
3761,301,2000-05-20 00:00:00.0,1,197280,1644,1
3761,301,2000-05-20 00:00:00.0,1,120,1,2
3761,301,2000-05-20 00:00:00.0,1,120,1,3
3761,301,2000-05-20 00:00:00.0,1,120,1,4
3762,301,2000-05-20 00:00:00.0,1,660000,5500,1
3762,301,2000-05-20 00:00:00.0,1,108,1,2
3762,301,2000-05-20 00:00:00.0,6,31428,1164,3
3762,301,2000-05-20 00:00:00.0,12,47250,1750,4
3763,301,2000-05-20 00:00:00.0,3,12840,642,1
3763,301,2000-05-20 00:00:00.0,3,18,1,2
3763,301,2000-05-20 00:00:00.0,5,33358.5,353,3
3763,301,2000-05-20 00:00:00.0,11,135,10,4
3764,301,2000-05-20 00:00:00.0,7,25731,953,1
3764,301,2000-05-20 00:00:00.0,13,5105,1021,2
3764,301,2000-05-20 00:00:00.0,13,4.5,1,3
3764,301,2000-05-20 00:00:00.0,14,28576.8,1764,4
3765,301,2000-05-20 00:00:00.0,3,34740,1930,1
3765,301,2000-05-20 00:00:00.0,5,132867,1406,2
3765,301,2000-05-20 00:00:00.0,6,49110,1637,3
3765,301,2000-05-20 00:00:00.0,6,27,1,4
3766,301,2000-05-20 00:00:00.0,2,62370,567,1
3766,301,2000-05-20 00:00:00.0,2,110,1,2
3766,301,2000-05-20 00:00:00.0,2,99,1,3
3766,301,2000-05-20 00:00:00.0,10,129384,1797,4
3767,301,2000-05-20 00:00:00.0,2,121220,1102,1
3767,301,2000-05-20 00:00:00.0,2,110,1,2
3767,301,2000-05-20 00:00:00.0,2,110,1,3
3767,301,2000-05-20 00:00:00.0,2,110,1,4
3768,301,2000-05-20 00:00:00.0,2,550000,5000,1
3768,301,2000-05-20 00:00:00.0,2,33000,300,2
3768,301,2000-05-20 00:00:00.0,2,99,1,3
3768,301,2000-05-20 00:00:00.0,3,240,12,4
3769,301,2000-05-20 00:00:00.0,3,34000,1700,1
3769,301,2000-05-20 00:00:00.0,3,20,1,2
3769,301,2000-05-20 00:00:00.0,3,20,1,3
3769,301,2000-05-20 00:00:00.0,3,20,1,4
3770,301,2000-05-20 00:00:00.0,3,60000,3000,1
3770,301,2000-05-20 00:00:00.0,3,20,1,2
3770,301,2000-05-20 00:00:00.0,3,18,1,3
3770,301,2000-05-20 00:00:00.0,4,64260,714,4
3771,301,2000-05-20 00:00:00.0,4,18000,200,1
3771,301,2000-05-20 00:00:00.0,4,81,1,2
3771,301,2000-05-20 00:00:00.0,10,43120,539,3
3771,301,2000-05-20 00:00:00.0,10,72,1,4
3772,301,2000-05-20 00:00:00.0,4,119340,1326,1
3772,301,2000-05-20 00:00:00.0,4,90,1,2
3772,301,2000-05-20 00:00:00.0,4,81,1,3
3772,301,2000-05-20 00:00:00.0,5,64785,617,4
3773,301,2000-05-20 00:00:00.0,5,52500,500,1
3773,301,2000-05-20 00:00:00.0,5,105,1,2
3773,301,2000-05-20 00:00:00.0,5,105,1,3
3774,301,2000-05-20 00:00:00.0,5,84000,800,1
3774,301,2000-05-20 00:00:00.0,5,94.5,1,2
3774,301,2000-05-20 00:00:00.0,6,24057,891,3
3775,301,2000-05-20 00:00:00.0,2,64845,655,1
3775,301,2000-05-20 00:00:00.0,8,30420,1352,2
3775,301,2000-05-20 00:00:00.0,10,46944,652,3
3776,301,2000-05-20 00:00:00.0,5,64470,614,1
3776,301,2000-05-20 00:00:00.0,5,94.5,1,2
3776,301,2000-05-20 00:00:00.0,6,49440,1648,3
3777,301,2000-05-20 00:00:00.0,6,27,1,1
3777,301,2000-05-20 00:00:00.0,7,50382,1866,2
3777,301,2000-05-20 00:00:00.0,8,26392.5,1173,3
3778,301,2000-05-20 00:00:00.0,6,16821,623,1
3779,301,2000-05-20 00:00:00.0,2,3564,36,1
3779,301,2000-05-20 00:00:00.0,6,17172,636,2
3780,301,2000-05-20 00:00:00.0,4,1053,13,1
3781,301,2000-05-20 00:00:00.0,6,27621,1023,1
3782,301,2000-05-20 00:00:00.0,12,59550,1985,1
3783,301,2000-05-20 00:00:00.0,12,27,1,1
3784,301,2000-05-20 00:00:00.0,8,23692.5,1053,1
3785,301,2000-05-20 00:00:00.0,6,3810,127,1
3786,301,2000-05-20 00:00:00.0,6,59550,1985,1
3786,301,2000-05-20 00:00:00.0,6,30,1,2
3787,301,2000-05-20 00:00:00.0,6,27,1,1
3787,301,2000-05-20 00:00:00.0,12,7722,286,2
3788,301,2000-05-20 00:00:00.0,2,47619,481,1
3788,301,2000-05-20 00:00:00.0,6,12258,454,2
3789,301,2000-05-20 00:00:00.0,4,96147,1187,1
3789,301,2000-05-20 00:00:00.0,6,17400,580,2
3790,301,2000-05-20 00:00:00.0,6,27,1,1
3790,301,2000-05-20 00:00:00.0,12,22842,846,2
3791,301,2000-05-20 00:00:00.0,6,41823,1549,1
3791,301,2000-05-20 00:00:00.0,13,8311.5,1847,2
3792,301,2000-05-20 00:00:00.0,6,27162,1006,1
3792,301,2000-05-20 00:00:00.0,7,14670,489,2
3793,301,2000-05-20 00:00:00.0,7,27,1,1
3793,301,2000-05-20 00:00:00.0,11,2659.5,197,2
3794,301,2000-05-20 00:00:00.0,7,8991,333,1
3794,301,2000-05-20 00:00:00.0,15,2620.8,1456,2
3795,301,2000-05-20 00:00:00.0,7,46530,1551,1
3795,301,2000-05-20 00:00:00.0,7,27,1,2
3796,301,2000-05-20 00:00:00.0,8,27225,1089,1
3796,301,2000-05-20 00:00:00.0,8,25,1,2
3797,301,2000-05-20 00:00:00.0,8,25,1,1
3797,301,2000-05-20 00:00:00.0,8,22.5,1,2
3797,301,2000-05-20 00:00:00.0,9,34425,850,3
3798,301,2000-05-20 00:00:00.0,6,6453,239,1
3798,301,2000-05-20 00:00:00.0,12,26703,989,2
3798,301,2000-05-20 00:00:00.0,15,207,115,3
3799,301,2000-05-20 00:00:00.0,1,206172,1909,1
3799,301,2000-05-20 00:00:00.0,5,4441.5,47,2
3799,301,2000-05-20 00:00:00.0,11,5980.5,443,3
3800,301,2000-05-20 00:00:00.0,13,6948,1544,1
3800,301,2000-05-20 00:00:00.0,14,9720,600,2
3800,301,2000-05-20 00:00:00.0,17,0,1386,3
3801,301,2000-05-20 00:00:00.0,8,43500,1740,1
3801,301,2000-05-20 00:00:00.0,8,22.5,1,2
3801,301,2000-05-20 00:00:00.0,9,50985,1133,3
3802,301,2000-05-20 00:00:00.0,9,40.5,1,1
3802,301,2000-05-20 00:00:00.0,15,2436,1218,2
3802,301,2000-05-20 00:00:00.0,15,1.8,1,3
3803,301,2000-05-20 00:00:00.0,6,50787,1881,1
3803,301,2000-05-20 00:00:00.0,12,54930,1831,2
3803,301,2000-05-20 00:00:00.0,12,27,1,3
3804,301,2000-05-20 00:00:00.0,1,11400,95,1
3804,301,2000-05-20 00:00:00.0,1,108,1,2
3804,301,2000-05-20 00:00:00.0,5,85806,908,3
3805,301,2000-05-20 00:00:00.0,7,37584,1392,1
3805,301,2000-05-20 00:00:00.0,13,8815.5,1959,2
3805,301,2000-05-20 00:00:00.0,14,31930.2,1971,3
3806,301,2000-05-20 00:00:00.0,3,32310,1795,1
3806,301,2000-05-20 00:00:00.0,5,126724.5,1341,2
3806,301,2000-05-20 00:00:00.0,6,25704,952,3
3807,301,2000-05-20 00:00:00.0,5,69079.5,731,1
3807,301,2000-05-20 00:00:00.0,6,27135,1005,2
3807,301,2000-05-20 00:00:00.0,10,30672,426,3
3808,302,2001-06-23 00:00:00.0,1,59292,549,1
3808,302,2001-06-23 00:00:00.0,2,146223,1477,2
3808,302,2001-06-23 00:00:00.0,3,20934,1163,3
3809,302,2001-06-23 00:00:00.0,4,136809,1689,1
3809,302,2001-06-23 00:00:00.0,5,172840.5,1829,2
3809,302,2001-06-23 00:00:00.0,6,52164,1932,3
3810,302,2001-06-23 00:00:00.0,7,45819,1697,1
3810,302,2001-06-23 00:00:00.0,8,44865,1994,2
3810,302,2001-06-23 00:00:00.0,9,30942,764,3
3811,302,2001-06-23 00:00:00.0,6,39339,1457,1
3811,302,2001-06-23 00:00:00.0,11,16159.5,1197,2
3811,302,2001-06-23 00:00:00.0,12,22410,830,3
3812,302,2001-06-23 00:00:00.0,1,26892,249,1
3812,302,2001-06-23 00:00:00.0,3,15120,840,2
3812,302,2001-06-23 00:00:00.0,11,23260.5,1723,3
3813,302,2001-06-23 00:00:00.0,7,29322,1086,1
3813,302,2001-06-23 00:00:00.0,13,7542,1676,2
3813,302,2001-06-23 00:00:00.0,14,9509.4,587,3
3814,302,2001-06-23 00:00:00.0,3,21528,1196,1
3814,302,2001-06-23 00:00:00.0,5,168871.5,1787,2
3814,302,2001-06-23 00:00:00.0,6,41121,1523,3
3815,302,2001-06-23 00:00:00.0,2,179784,1816,1
3815,302,2001-06-23 00:00:00.0,4,144747,1787,2
3815,302,2001-06-23 00:00:00.0,10,107496,1493,3
3816,302,2001-06-23 00:00:00.0,7,13770,510,1
3816,302,2001-06-23 00:00:00.0,9,54027,1334,2
3816,302,2001-06-23 00:00:00.0,15,2779.2,1544,3
3817,302,2001-06-23 00:00:00.0,4,125712,1552,1
3817,302,2001-06-23 00:00:00.0,7,26244,972,2
3817,302,2001-06-23 00:00:00.0,9,89955,1999,3
3818,302,2001-06-23 00:00:00.0,9,90000,2000,1
3818,302,2001-06-23 00:00:00.0,9,40.5,1,2
3818,302,2001-06-23 00:00:00.0,15,3173.4,1763,3
3819,302,2001-06-23 00:00:00.0,2,37323,377,1
3819,302,2001-06-23 00:00:00.0,6,37260,1380,2
3819,302,2001-06-23 00:00:00.0,15,1101.6,612,3
3820,302,2001-06-23 00:00:00.0,2,101871,1029,1
3820,302,2001-06-23 00:00:00.0,6,27999,1037,2
3820,302,2001-06-23 00:00:00.0,15,108,60,3
3821,302,2001-06-23 00:00:00.0,2,85833,867,1
3821,302,2001-06-23 00:00:00.0,6,36126,1338,2
3821,302,2001-06-23 00:00:00.0,15,2394,1330,3
3822,302,2001-06-23 00:00:00.0,6,39501,1463,1
3822,302,2001-06-23 00:00:00.0,10,70272,976,2
3822,302,2001-06-23 00:00:00.0,15,1206,670,3
3823,302,2001-06-23 00:00:00.0,6,14931,553,1
3823,302,2001-06-23 00:00:00.0,10,127296,1768,2
3823,302,2001-06-23 00:00:00.0,15,2867.4,1593,3
3824,302,2001-06-23 00:00:00.0,8,350,14,1
3824,302,2001-06-23 00:00:00.0,8,22.5,1,2
3824,302,2001-06-23 00:00:00.0,10,10000,125,3
3825,302,2001-06-23 00:00:00.0,10,9648,134,1
3825,302,2001-06-23 00:00:00.0,11,5670,420,2
3825,302,2001-06-23 00:00:00.0,15,1470.6,817,3
3826,302,2001-06-23 00:00:00.0,6,38556,1428,1
3826,302,2001-06-23 00:00:00.0,13,657,146,2
3826,302,2001-06-23 00:00:00.0,14,16264.8,1004,3
3827,302,2001-06-23 00:00:00.0,1,133812,1239,1
3827,302,2001-06-23 00:00:00.0,6,9099,337,2
3827,302,2001-06-23 00:00:00.0,15,1452.6,807,3
3828,302,2001-06-23 00:00:00.0,2,184360,1676,1
3828,302,2001-06-23 00:00:00.0,2,99,1,2
3828,302,2001-06-23 00:00:00.0,7,52785,1955,3
3829,302,2001-06-23 00:00:00.0,4,16929,209,1
3829,302,2001-06-23 00:00:00.0,5,142884,1512,2
3829,302,2001-06-23 00:00:00.0,6,11610,430,3
3829,302,2001-06-23 00:00:00.0,8,32535,1446,4
3830,302,2001-06-23 00:00:00.0,6,18846,698,1
3830,302,2001-06-23 00:00:00.0,11,7614,564,2
3830,302,2001-06-23 00:00:00.0,13,6583.5,1463,3
3830,302,2001-06-23 00:00:00.0,15,2413.8,1341,4
3831,302,2001-06-23 00:00:00.0,3,24156,1342,1
3831,302,2001-06-23 00:00:00.0,6,9504,352,2
3831,302,2001-06-23 00:00:00.0,8,13005,578,3
3831,302,2001-06-23 00:00:00.0,15,2349,1305,4
3832,302,2001-06-23 00:00:00.0,9,19350,430,1
3832,302,2001-06-23 00:00:00.0,9,40.5,1,2
3832,302,2001-06-23 00:00:00.0,10,91008,1264,3
3833,302,2001-06-23 00:00:00.0,6,50031,1853,1
3834,302,2001-06-23 00:00:00.0,9,24300,600,1
3834,302,2001-06-23 00:00:00.0,14,20525.4,1267,2
3834,302,2001-06-23 00:00:00.0,15,241.2,134,3
3835,302,2001-06-23 00:00:00.0,5,188716.5,1997,1
3835,302,2001-06-23 00:00:00.0,6,33264,1232,2
3835,302,2001-06-23 00:00:00.0,9,4617,114,3
3836,302,2001-06-23 00:00:00.0,2,166023,1677,1
3836,302,2001-06-23 00:00:00.0,3,16758,931,2
3836,302,2001-06-23 00:00:00.0,4,135837,1677,3
3837,302,2001-06-23 00:00:00.0,3,31284,1738,1
3837,302,2001-06-23 00:00:00.0,6,46332,1716,2
3837,302,2001-06-23 00:00:00.0,15,1450.8,806,3
3838,302,2001-06-23 00:00:00.0,11,24732,1832,1
3838,302,2001-06-23 00:00:00.0,12,5238,194,2
3838,302,2001-06-23 00:00:00.0,14,29970,1850,3
3839,302,2001-06-23 00:00:00.0,11,24543,1818,1
3839,302,2001-06-23 00:00:00.0,12,23679,877,2
3839,302,2001-06-23 00:00:00.0,13,3006,668,3
3839,302,2001-06-23 00:00:00.0,14,22631.4,1397,4
3839,302,2001-06-23 00:00:00.0,15,3076.2,1709,5
3840,302,2001-06-23 00:00:00.0,6,8559,317,1
3840,302,2001-06-23 00:00:00.0,7,49221,1823,2
3840,302,2001-06-23 00:00:00.0,8,13590,604,3
3840,302,2001-06-23 00:00:00.0,9,70672.5,1745,4
3840,302,2001-06-23 00:00:00.0,10,94104,1307,5
3841,302,2001-06-23 00:00:00.0,1,48276,447,1
3841,302,2001-06-23 00:00:00.0,2,21681,219,2
3841,302,2001-06-23 00:00:00.0,3,2178,121,3
3841,302,2001-06-23 00:00:00.0,4,7371,91,4
3841,302,2001-06-23 00:00:00.0,5,129559.5,1371,5
3842,302,2001-06-23 00:00:00.0,1,197280,1644,1
3842,302,2001-06-23 00:00:00.0,1,120,1,2
3842,302,2001-06-23 00:00:00.0,1,120,1,3
3842,302,2001-06-23 00:00:00.0,1,120,1,4
3843,302,2001-06-23 00:00:00.0,1,660000,5500,1
3843,302,2001-06-23 00:00:00.0,1,108,1,2
3843,302,2001-06-23 00:00:00.0,6,31428,1164,3
3843,302,2001-06-23 00:00:00.0,12,47250,1750,4
3844,302,2001-06-23 00:00:00.0,3,12840,642,1
3844,302,2001-06-23 00:00:00.0,3,18,1,2
3844,302,2001-06-23 00:00:00.0,5,33358.5,353,3
3844,302,2001-06-23 00:00:00.0,11,135,10,4
3845,302,2001-06-23 00:00:00.0,7,25731,953,1
3845,302,2001-06-23 00:00:00.0,13,5105,1021,2
3845,302,2001-06-23 00:00:00.0,13,4.5,1,3
3845,302,2001-06-23 00:00:00.0,14,28576.8,1764,4
3846,302,2001-06-23 00:00:00.0,3,34740,1930,1
3846,302,2001-06-23 00:00:00.0,5,132867,1406,2
3846,302,2001-06-23 00:00:00.0,6,49110,1637,3
3846,302,2001-06-23 00:00:00.0,6,27,1,4
3847,302,2001-06-23 00:00:00.0,2,62370,567,1
3847,302,2001-06-23 00:00:00.0,2,110,1,2
3847,302,2001-06-23 00:00:00.0,2,99,1,3
3847,302,2001-06-23 00:00:00.0,10,129384,1797,4
3848,302,2001-06-23 00:00:00.0,2,121220,1102,1
3848,302,2001-06-23 00:00:00.0,2,110,1,2
3848,302,2001-06-23 00:00:00.0,2,110,1,3
3848,302,2001-06-23 00:00:00.0,2,110,1,4
3849,302,2001-06-23 00:00:00.0,2,550000,5000,1
3849,302,2001-06-23 00:00:00.0,2,33000,300,2
3849,302,2001-06-23 00:00:00.0,2,99,1,3
3849,302,2001-06-23 00:00:00.0,3,240,12,4
3850,302,2001-06-23 00:00:00.0,3,34000,1700,1
3850,302,2001-06-23 00:00:00.0,3,20,1,2
3850,302,2001-06-23 00:00:00.0,3,20,1,3
3850,302,2001-06-23 00:00:00.0,3,20,1,4
3851,302,2001-06-23 00:00:00.0,3,60000,3000,1
3851,302,2001-06-23 00:00:00.0,3,20,1,2
3851,302,2001-06-23 00:00:00.0,3,18,1,3
3851,302,2001-06-23 00:00:00.0,4,64260,714,4
3852,302,2001-06-23 00:00:00.0,4,18000,200,1
3852,302,2001-06-23 00:00:00.0,4,81,1,2
3852,302,2001-06-23 00:00:00.0,10,43120,539,3
3852,302,2001-06-23 00:00:00.0,10,72,1,4
3853,302,2001-06-23 00:00:00.0,4,119340,1326,1
3853,302,2001-06-23 00:00:00.0,4,90,1,2
3853,302,2001-06-23 00:00:00.0,4,81,1,3
3853,302,2001-06-23 00:00:00.0,5,64785,617,4
3854,302,2001-06-23 00:00:00.0,5,52500,500,1
3854,302,2001-06-23 00:00:00.0,5,105,1,2
3854,302,2001-06-23 00:00:00.0,5,105,1,3
3855,302,2001-06-23 00:00:00.0,5,84000,800,1
3855,302,2001-06-23 00:00:00.0,5,94.5,1,2
3855,302,2001-06-23 00:00:00.0,6,24057,891,3
3856,302,2001-06-23 00:00:00.0,2,64845,655,1
3856,302,2001-06-23 00:00:00.0,8,30420,1352,2
3856,302,2001-06-23 00:00:00.0,10,46944,652,3
3857,302,2001-06-23 00:00:00.0,5,64470,614,1
3857,302,2001-06-23 00:00:00.0,5,94.5,1,2
3857,302,2001-06-23 00:00:00.0,6,49440,1648,3
3858,302,2001-06-23 00:00:00.0,6,27,1,1
3858,302,2001-06-23 00:00:00.0,7,50382,1866,2
3858,302,2001-06-23 00:00:00.0,8,26392.5,1173,3
3859,302,2001-06-23 00:00:00.0,6,16821,623,1
3860,302,2001-06-23 00:00:00.0,2,3564,36,1
3860,302,2001-06-23 00:00:00.0,6,17172,636,2
3861,302,2001-06-23 00:00:00.0,4,1053,13,1
3862,302,2001-06-23 00:00:00.0,6,27621,1023,1
3863,302,2001-06-23 00:00:00.0,12,59550,1985,1
3864,302,2001-06-23 00:00:00.0,12,27,1,1
3865,302,2001-06-23 00:00:00.0,8,23692.5,1053,1
3866,302,2001-06-23 00:00:00.0,6,3810,127,1
3867,302,2001-06-23 00:00:00.0,6,59550,1985,1
3867,302,2001-06-23 00:00:00.0,6,30,1,2
3868,302,2001-06-23 00:00:00.0,6,27,1,1
3868,302,2001-06-23 00:00:00.0,12,7722,286,2
3869,302,2001-06-23 00:00:00.0,2,47619,481,1
3869,302,2001-06-23 00:00:00.0,6,12258,454,2
3870,302,2001-06-23 00:00:00.0,4,96147,1187,1
3870,302,2001-06-23 00:00:00.0,6,17400,580,2
3871,302,2001-06-23 00:00:00.0,6,27,1,1
3871,302,2001-06-23 00:00:00.0,12,22842,846,2
3872,302,2001-06-23 00:00:00.0,6,41823,1549,1
3872,302,2001-06-23 00:00:00.0,13,8311.5,1847,2
3873,302,2001-06-23 00:00:00.0,6,27162,1006,1
3873,302,2001-06-23 00:00:00.0,7,14670,489,2
3874,302,2001-06-23 00:00:00.0,7,27,1,1
3874,302,2001-06-23 00:00:00.0,11,2659.5,197,2
3875,302,2001-06-23 00:00:00.0,7,8991,333,1
3875,302,2001-06-23 00:00:00.0,15,2620.8,1456,2
3876,302,2001-06-23 00:00:00.0,7,46530,1551,1
3876,302,2001-06-23 00:00:00.0,7,27,1,2
3877,302,2001-06-23 00:00:00.0,8,27225,1089,1
3877,302,2001-06-23 00:00:00.0,8,25,1,2
3878,302,2001-06-23 00:00:00.0,8,25,1,1
3878,302,2001-06-23 00:00:00.0,8,22.5,1,2
3878,302,2001-06-23 00:00:00.0,9,34425,850,3
3879,302,2001-06-23 00:00:00.0,6,6453,239,1
3879,302,2001-06-23 00:00:00.0,12,26703,989,2
3879,302,2001-06-23 00:00:00.0,15,207,115,3
3880,302,2001-06-23 00:00:00.0,1,206172,1909,1
3880,302,2001-06-23 00:00:00.0,5,4441.5,47,2
3880,302,2001-06-23 00:00:00.0,11,5980.5,443,3
3881,302,2001-06-23 00:00:00.0,13,6948,1544,1
3881,302,2001-06-23 00:00:00.0,14,9720,600,2
3881,302,2001-06-23 00:00:00.0,17,0,1386,3
3882,302,2001-06-23 00:00:00.0,8,43500,1740,1
3882,302,2001-06-23 00:00:00.0,8,22.5,1,2
3882,302,2001-06-23 00:00:00.0,9,50985,1133,3
3883,302,2001-06-23 00:00:00.0,9,40.5,1,1
3883,302,2001-06-23 00:00:00.0,15,2436,1218,2
3883,302,2001-06-23 00:00:00.0,15,1.8,1,3
3884,302,2001-06-23 00:00:00.0,6,50787,1881,1
3884,302,2001-06-23 00:00:00.0,12,54930,1831,2
3884,302,2001-06-23 00:00:00.0,12,27,1,3
3885,302,2001-06-23 00:00:00.0,1,11400,95,1
3885,302,2001-06-23 00:00:00.0,1,108,1,2
3885,302,2001-06-23 00:00:00.0,5,85806,908,3
3886,302,2001-06-23 00:00:00.0,7,37584,1392,1
3886,302,2001-06-23 00:00:00.0,13,8815.5,1959,2
3886,302,2001-06-23 00:00:00.0,14,31930.2,1971,3
3887,302,2001-06-23 00:00:00.0,3,32310,1795,1
3887,302,2001-06-23 00:00:00.0,5,126724.5,1341,2
3887,302,2001-06-23 00:00:00.0,6,25704,952,3
3888,302,2001-06-23 00:00:00.0,5,69079.5,731,1
3888,302,2001-06-23 00:00:00.0,6,27135,1005,2
3888,302,2001-06-23 00:00:00.0,10,30672,426,3
3889,303,1999-07-26 00:00:00.0,1,59292,549,1
3889,303,1999-07-26 00:00:00.0,2,146223,1477,2
3889,303,1999-07-26 00:00:00.0,3,20934,1163,3
3890,303,1999-07-26 00:00:00.0,4,136809,1689,1
3890,303,1999-07-26 00:00:00.0,5,172840.5,1829,2
3890,303,1999-07-26 00:00:00.0,6,52164,1932,3
3891,303,1999-07-26 00:00:00.0,7,45819,1697,1
3891,303,1999-07-26 00:00:00.0,8,44865,1994,2
3891,303,1999-07-26 00:00:00.0,9,30942,764,3
3892,303,1999-07-26 00:00:00.0,6,39339,1457,1
3892,303,1999-07-26 00:00:00.0,11,16159.5,1197,2
3892,303,1999-07-26 00:00:00.0,12,22410,830,3
3893,303,1999-07-26 00:00:00.0,1,26892,249,1
3893,303,1999-07-26 00:00:00.0,3,15120,840,2
3893,303,1999-07-26 00:00:00.0,11,23260.5,1723,3
3894,303,1999-07-26 00:00:00.0,7,29322,1086,1
3894,303,1999-07-26 00:00:00.0,13,7542,1676,2
3894,303,1999-07-26 00:00:00.0,14,9509.4,587,3
3895,303,1999-07-26 00:00:00.0,3,21528,1196,1
3895,303,1999-07-26 00:00:00.0,5,168871.5,1787,2
3895,303,1999-07-26 00:00:00.0,6,41121,1523,3
3896,303,1999-07-26 00:00:00.0,2,179784,1816,1
3896,303,1999-07-26 00:00:00.0,4,144747,1787,2
3896,303,1999-07-26 00:00:00.0,10,107496,1493,3
3897,303,1999-07-26 00:00:00.0,7,13770,510,1
3897,303,1999-07-26 00:00:00.0,9,54027,1334,2
3897,303,1999-07-26 00:00:00.0,15,2779.2,1544,3
3898,303,1999-07-26 00:00:00.0,4,125712,1552,1
3898,303,1999-07-26 00:00:00.0,7,26244,972,2
3898,303,1999-07-26 00:00:00.0,9,89955,1999,3
3899,303,1999-07-26 00:00:00.0,9,90000,2000,1
3899,303,1999-07-26 00:00:00.0,9,40.5,1,2
3899,303,1999-07-26 00:00:00.0,15,3173.4,1763,3
3900,303,1999-07-26 00:00:00.0,2,37323,377,1
3900,303,1999-07-26 00:00:00.0,6,37260,1380,2
3900,303,1999-07-26 00:00:00.0,15,1101.6,612,3
3901,303,1999-07-26 00:00:00.0,2,101871,1029,1
3901,303,1999-07-26 00:00:00.0,6,27999,1037,2
3901,303,1999-07-26 00:00:00.0,15,108,60,3
3902,303,1999-07-26 00:00:00.0,2,85833,867,1
3902,303,1999-07-26 00:00:00.0,6,36126,1338,2
3902,303,1999-07-26 00:00:00.0,15,2394,1330,3
3903,303,1999-07-26 00:00:00.0,6,39501,1463,1
3903,303,1999-07-26 00:00:00.0,10,70272,976,2
3903,303,1999-07-26 00:00:00.0,15,1206,670,3
3904,303,1999-07-26 00:00:00.0,6,14931,553,1
3904,303,1999-07-26 00:00:00.0,10,127296,1768,2
3904,303,1999-07-26 00:00:00.0,15,2867.4,1593,3
3905,303,1999-07-26 00:00:00.0,8,350,14,1
3905,303,1999-07-26 00:00:00.0,8,22.5,1,2
3905,303,1999-07-26 00:00:00.0,10,10000,125,3
3906,303,1999-07-26 00:00:00.0,10,9648,134,1
3906,303,1999-07-26 00:00:00.0,11,5670,420,2
3906,303,1999-07-26 00:00:00.0,15,1470.6,817,3
3907,303,1999-07-26 00:00:00.0,6,38556,1428,1
3907,303,1999-07-26 00:00:00.0,13,657,146,2
3907,303,1999-07-26 00:00:00.0,14,16264.8,1004,3
3908,303,1999-07-26 00:00:00.0,1,133812,1239,1
3908,303,1999-07-26 00:00:00.0,6,9099,337,2
3908,303,1999-07-26 00:00:00.0,15,1452.6,807,3
3909,303,1999-07-26 00:00:00.0,2,184360,1676,1
